site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
KOE2 02NOV17 2002.8775 52595 1193 0   13.0    715  0.397367   5171033  0.227661   755  0.935373  0.1340 0.001066 0.001641 0.004770  0.084082 -0.039614 -0.101084  46.6742417716 -346.9906504808   755.93537
KOE2 02NOV18 2002.8802 52596 1193 1   13.0    715  0.396701   5171033  0.234417   755  0.939945  0.1340 0.000774 0.001083 0.003216  0.087959 -0.056714 -0.032541  46.6742418324 -346.9906504895   755.93994
KOE2 02NOV19 2002.8830 52597 1193 2   13.0    715  0.395651   5171033  0.232981   755  0.940921  0.1340 0.000772 0.001122 0.003301  0.101733 -0.051341 -0.062347  46.6742418195 -346.9906505032   755.94092
KOE2 02NOV20 2002.8857 52598 1193 3   13.0    715  0.396368   5171033  0.234601   755  0.952984  0.1340 0.000771 0.001100 0.003262  0.105979 -0.088000 -0.057749  46.6742418340 -346.9906504939   755.95298
KOE2 02NOV21 2002.8884 52599 1193 4   13.0    715  0.395902   5171033  0.230296   755  0.956182  0.1340 0.000779 0.001117 0.003331  0.108994 -0.043780 -0.057347  46.6742417953 -346.9906505000   755.95618
KOE2 02NOV22 2002.8912 52600 1193 5   13.0    715  0.393979   5171033  0.234761   755  0.961456  0.1340 0.000806 0.001137 0.003416  0.125120 -0.017576 -0.080451  46.6742418355 -346.9906505251   755.96146
KOE2 02NOV23 2002.8939 52601 1193 6   13.0    715  0.395434   5171033  0.239713   755  0.953806  0.1340 0.000766 0.001083 0.003256  0.106909 -0.039663 -0.056446  46.6742418800 -346.9906505061   755.95381
KOE2 02NOV24 2002.8966 52602 1194 0   13.0    715  0.396777   5171033  0.235545   755  0.954469  0.1340 0.000766 0.001110 0.003307  0.087461 -0.065665 -0.076923  46.6742418425 -346.9906504885   755.95447
KOE2 02NOV25 2002.8994 52603 1194 1   13.0    715  0.398496   5171033  0.227376   755  0.961973  0.1340 0.000850 0.001195 0.003686  0.075490 -0.082694 -0.046176  46.6742417690 -346.9906504661   755.96197
KOE2 02NOV26 2002.9021 52604 1194 2   13.0    715  0.395774   5171033  0.230839   755  0.956836  0.1340 0.000863 0.001205 0.003666  0.101572 -0.051188 -0.090651  46.6742418002 -346.9906505016   755.95684
KOE2 02NOV27 2002.9049 52605 1194 3   13.0    715  0.398936   5171033  0.238561   755  0.948127  0.1340 0.000774 0.001119 0.003338  0.095285 -0.053357 -0.081703  46.6742418696 -346.9906504603   755.94813
KOE2 02NOV28 2002.9076 52606 1194 4   13.0    715  0.398459   5171033  0.237558   755  0.949053  0.1340 0.000786 0.001131 0.003393  0.097613 -0.028562 -0.041482  46.6742418606 -346.9906504665   755.94905
KOE2 02NOV29 2002.9103 52607 1194 5   13.0    715  0.397852   5171033  0.236419   755  0.948819  0.1340 0.000788 0.001077 0.003320  0.092949 -0.064557 -0.010500  46.6742418504 -346.9906504745   755.94882
KOE2 02NOV30 2002.9131 52608 1194 6   13.0    715  0.395681   5171033  0.236176   755  0.949664  0.1340 0.000780 0.001111 0.003310  0.108900 -0.063819 -0.074163  46.6742418482 -346.9906505029   755.94966
KOE2 02DEC01 2002.9158 52609 1195 0   13.0    715  0.398110   5171033  0.240194   755  0.950711  0.1340 0.000780 0.001113 0.003340  0.089758 -0.053330 -0.030197  46.6742418843 -346.9906504711   755.95071
KOE2 02DEC02 2002.9185 52610 1195 1   13.0    715  0.397525   5171033  0.238274   755  0.954537  0.1340 0.000766 0.001140 0.003342  0.079582 -0.055353 -0.053654  46.6742418671 -346.9906504787   755.95454
KOE2 02DEC03 2002.9213 52611 1195 2   13.0    715  0.397599   5171033  0.238368   755  0.989606  0.1340 0.000783 0.001097 0.003285  0.107600 -0.017934 -0.024110  46.6742418679 -346.9906504778   755.98961
KOE2 02DEC04 2002.9240 52612 1195 3   13.0    715  0.394082   5171033  0.238177   755  0.974910  0.1340 0.000830 0.001183 0.003548  0.063113  0.002333 -0.024509  46.6742418662 -346.9906505237   755.97491
KOE2 02DEC05 2002.9268 52613 1195 4   13.0    715  0.400029   5171033  0.240162   755  1.028854  0.1340 0.000823 0.001172 0.003528  0.067474 -0.007923 -0.039745  46.6742418840 -346.9906504460   756.02885
KOE2 02DEC06 2002.9295 52614 1195 5   13.0    715  0.397429   5171033  0.239892   755  0.956276  0.1340 0.000800 0.001134 0.003334  0.110432 -0.048299 -0.063163  46.6742418816 -346.9906504800   755.95628
KOE2 02DEC07 2002.9322 52615 1195 6   13.0    715  0.399588   5171033  0.239648   755  0.953411  0.1340 0.000763 0.001111 0.003238  0.068113 -0.010085 -0.085810  46.6742418794 -346.9906504518   755.95341
KOE2 02DEC08 2002.9350 52616 1196 0   13.0    715  0.401146   5171033  0.238934   755  0.952098  0.1340 0.000779 0.001131 0.003319  0.090068  0.007544 -0.030824  46.6742418730 -346.9906504314   755.95210
KOE2 02DEC09 2002.9377 52617 1196 1   13.0    715  0.402411   5171033  0.239295   755  0.945805  0.1340 0.000779 0.001133 0.003307  0.090919  0.019218 -0.048131  46.6742418762 -346.9906504149   755.94580
